x_norm, y_norm, dis_pks, x_mm, y_mm, dis_mm 
-627, -611, 875.4713016427208, -142, 145, 202.9507329378241
-641, -602, 879.3662490680433, -147, 145, 206.48002324680226
-657, -594, 885.711578336876, -152, 145, 210.06903627141244
-670, -589, 892.0880001434836, -157, 145, 213.71476317746513
-683, -579, 895.393768126627, -162, 145, 217.4143509522773
-696, -571, 900.2538530881164, -167, 145, 221.16509670379727
-707, -565, 905.0270714183084, -172, 145, 224.96444163467257
-718, -558, 909.3338220917552, -177, 145, 228.80996481796853
-731, -549, 914.2001968934376, -182, 145, 232.69937687926884
-738, -543, 916.2385060670612, -187, 145, 236.63051367057463
-746, -538, 919.7608384792212, -192, 145, 240.6013300046365
-753, -534, 923.1278351344412, -197, 145, 244.60989350392188
-760, -529, 925.981101319028, -202, 145, 248.65437860612872
-765, -525, 927.8200256515269, -207, 145, 252.73306075778848
-771, -521, 930.5278072148086, -212, 145, 256.8443108188305
-776, -519, 933.5614602156625, -217, 145, 260.98658969380017
4, -768, 768.010416596025, 0, 150, 150.0
-10, -767, 767.0651862781937, -2, 150, 150.0133327407934
-36, -767, 767.8443852760793, -7, 150, 150.16324450410627
-62, -767, 769.5017868725192, -12, 150, 150.47923444781344
-88, -768, 773.025225979075, -17, 150, 150.9602596712128
-115, -767, 775.5733363132077, -22, 150, 151.6047492659778
-140, -764, 776.7213142434035, -27, 150, 152.41062955056645
-166, -761, 778.8947297292491, -32, 150, 153.37535656030275
-190, -757, 780.479980524805, -37, 150, 154.49595463959565
-214, -755, 784.7426329695616, -42, 150, 155.76905982896602
-241, -752, 789.6739833627546, -47, 150, 157.19096666157378
-264, -748, 793.2212806020776, -52, 150, 158.75767697972907
-288, -742, 795.9321579129719, -57, 150, 160.46494944379597
-312, -738, 801.2415366167683, -62, 150, 162.30834852218786
-335, -732, 805.0149066942798, -67, 150, 164.28329190760695
-357, -727, 809.9246878568401, -72, 150, 166.38509548634457
-379, -721, 814.5440442357921, -77, 150, 168.60901518009052
-402, -713, 818.5187841460939, -82, 150, 170.95028517086482
-422, -707, 823.3668684128601, -87, 150, 173.4041521994211
-442, -698, 826.1767365400699, -92, 150, 175.96590578859303
-460, -691, 830.1090289835427, -97, 150, 178.63090438107287
-481, -683, 835.374167663808, -102, 150, 181.3945974939717
-501, -675, 840.6104924398695, -107, 150, 184.25254408012933
-522, -667, 846.9787482575936, -112, 150, 187.20042734993956
-542, -660, 854.0281025821106, -117, 150, 190.23406634985227
-561, -650, 858.6157464197823, -122, 150, 193.34942461771124
-575, -644, 863.3429214396791, -127, 150, 196.5426162439078
-589, -638, 868.311580021826, -132, 150, 199.80990966416056
-605, -630, 873.4557802201551, -137, 150, 203.147729497526
-622, -621, 878.9340134503841, -142, 150, 206.55265672462312
-636, -614, 884.0203617564473, -147, 150, 210.02142747824567
-651, -606, 889.4026084962873, -152, 150, 213.55093069335942
-666, -599, 895.7438249856931, -157, 150, 217.13820483738002
-678, -591, 899.4248162019992, -162, 150, 220.78043391568917
-691, -582, 903.4406455324003, -167, 150, 224.47494292236718
-702, -574, 906.7965593229828, -172, 150, 228.21919288263203
-715, -567, 912.5316432869602, -177, 150, 232.01077561182368
-726, -560, 916.8838530588266, -182, 150, 235.84740829612693
-734, -555, 920.2070419204582, -187, 150, 239.7269279826528
-740, -550, 922.0086767487603, -192, 150, 243.64728605096343
-749, -544, 925.708917532936, -197, 150, 247.6065427245411
-755, -541, 928.8196811006967, -202, 150, 251.60286166894048
-761, -536, 930.8152340824681, -207, 150, 255.63450471327224
-767, -532, 933.4414818294717, -212, 150, 259.6998267230843
-771, -528, 934.4650876303513, -217, 150, 263.79727064547126
3, -781, 781.0057618225361, 0, 155, 155.0
-9, -780, 780.0519213488292, -2, 155, 155.0129026887762
-35, -780, 780.7848615335726, -7, 155, 155.15798400340216
-61, -780, 782.3816204385172, -12, 155, 155.46382215808282
-87, -781, 785.8307705861358, -17, 155, 155.92947123619703
-113, -778, 786.1634690062875, -22, 155, 156.55350523063993
-138, -775, 787.1905741305595, -27, 155, 157.33403954643762
-164, -771, 788.2493260384052, -32, 155, 158.26875876179733
-187, -769, 791.4101338749713, -37, 155, 159.3549497191725
-212, -766, 794.7955712005446, -42, 155, 160.58953888718904
-238, -763, 799.2577806940637, -47, 155, 161.96913286178943
-261, -759, 802.6219533503927, -52, 155, 163.4900608599801
-283, -754, 805.3601678752184, -57, 155, 165.14841809717706
-307, -749, 809.4751385929032, -62, 155, 166.94010902116963
-331, -742, 812.4807690031807, -67, 155, 168.86088949191284
-353, -737, 817.176847444909, -72, 155, 170.90640713560157
-374, -733, 822.9003584881951, -77, 155, 173.07223925286226
-398, -723, 825.307821361218, -82, 155, 175.35392781457733
-418, -717, 829.9475887066604, -87, 155, 177.74701122663075
-438, -708, 832.5310805009024, -92, 155, 180.24705268048075
-456, -703, 837.9409287055979, -97, 155, 182.84966502567076
-477, -694, 842.1193502111206, -102, 155, 185.5505322007997
-498, -686, 847.7027781009097, -107, 155, 188.3454273402994
-517, -678, 852.627116622501, -112, 155, 191.23022773609824
-538, -671, 860.0494171848499, -117, 155, 194.20092687729377
-557, -660, 863.625497539298, -122, 155, 197.25364381932212
-572, -654, 868.8498144098323, -127, 155, 200.38463014912097
-586, -648, 873.6704184073077, -132, 155, 203.59027481684876
-601, -642, 879.41173519575, -137, 155, 206.86710710018642
-617, -631, 882.5247871873062, -142, 155, 210.21179795625173
-632, -623, 887.4418290795178, -147, 155, 213.62116000059544
-647, -616, 893.344838234374, -152, 155, 217.0921463342237
-662, -609, 899.5137575379267, -157, 155, 220.62184841941652
-676, -601, 904.5313703791594, -162, 155, 224.20749318432692
-686, -593, 906.7772604118389, -167, 155, 227.8464395157405
-698, -585, 910.7299270365502, -172, 155, 231.53617427952807
-710, -577, 914.8928899056982, -177, 155, 235.27430798963155
-720, -570, 918.313671900838, -182, 155, 239.0585702291386
-728, -565, 921.5253659015578, -187, 155, 242.88680491125902
-737, -560, 925.6181718181639, -192, 155, 246.75696545386515
-745, -555, 929.0048439055632, -197, 155, 250.6671099286861
-751, -550, 930.8603547256699, -202, 155, 254.61539623518448
-756, -546, 932.5513390693297, -207, 155, 258.6000773395089
-762, -542, 935.0978558418365, -212, 155, 262.6194966105906
-767, -538, 936.8740577046628, -217, 155, 266.67208327832145
3, -791, 791.0056889808062, 0, 160, 160.0
-10, -791, 791.0632085996668, -2, 160, 160.0124995117569
-35, -790, 790.7749363757048, -7, 160, 160.15305179733542
-60, -789, 791.2780800704643, -12, 160, 160.44936896105264
-86, -791, 795.6613601275357, -17, 160, 160.90059042775448
-111, -787, 794.789280249803, -22, 160, 161.50541786577935
-136, -784, 795.7084893351333, -27, 160, 162.2621335986927
-161, -780, 796.442716081954, -32, 160, 163.1686244349691
-184, -778, 799.4623193121737, -37, 160, 164.2224101637776
-209, -776, 803.6522879952498, -42, 160, 165.42067585401773
-234, -773, 807.6416284466768, -47, 160, 166.76030702778164
-257, -768, 809.8598644209997, -52, 160, 168.23792675850473
-278, -765, 813.9465584422604, -57, 160, 169.84993376507393
-302, -759, 816.8751434582889, -62, 160, 171.5925406304132
-325, -754, 821.0608990811827, -67, 160, 173.46181135915768
-346, -748, 824.1480449530898, -72, 160, 175.45369759569047
-369, -743, 829.5842332156512, -77, 160, 177.56407294269863
-392, -734, 832.1177801249052, -82, 160, 179.78876494375282
-413, -728, 836.9904420003851, -87, 160, 182.12358441453978
-433, -720, 840.1720061987307, -92, 160, 184.56435192094924
-452, -714, 845.0443775329198, -97, 160, 187.1069213043708
-473, -704, 848.1420871528544, -102, 160, 189.74720024284943
-493, -696, 852.9155878514591, -107, 160, 192.4811679100062
-512, -688, 857.6059701284734, -112, 160, 195.30488985173923
-534, -680, 864.6132083191883, -117, 160, 198.2145302443794
-554, -669, 868.6063550308621, -122, 160, 201.20636172845033
-568, -664, 873.7963149384415, -127, 160, 204.27677303110113
-583, -657, 878.3723583993294, -132, 160, 207.42227459942677
-596, -652, 883.3572323811019, -137, 160, 210.63950246807934
-613, -641, 886.9329174182228, -142, 160, 213.92522057952868
-628, -633, 891.668660433908, -147, 160, 217.27632176562636
-644, -623, 896.0273433327802, -152, 160, 220.68982758613956
-658, -617, 902.0271614535784, -157, 160, 224.1628872048181
-670, -611, 906.7640266353756, -162, 160, 227.69277546729498
-682, -602, 909.6856599947039, -167, 160, 231.27689032845456
-692, -595, 912.6275253355008, -172, 160, 234.91274976041638
-705, -588, 918.024509476735, -177, 160, 238.5979882563975
-715, -581, 921.2958265399882, -182, 160, 242.33035303073365
-705, -576, 910.3850833575866, -187, 160, 246.10770000144245
-731, -569, 926.3487464232895, -192, 160, 249.92798962901293
-740, -565, 931.0343710089332, -197, 160, 253.78928267363852
-746, -560, 932.8000857632894, -202, 160, 257.68973592287296
-752, -556, 935.2218988026318, -207, 160, 261.627597932634
-759, -552, 938.5014651027456, -212, 160, 265.60120481654445
-764, -548, 940.2127418834526, -217, 160, 269.60897611170145
2, -800, 800.0024999960938, 0, 165, 165.0
-10, -800, 800.0624975587845, -2, 165, 165.01212076693034
-34, -800, 800.7221740404096, -7, 165, 165.14841809717706
-60, -799, 801.2496489858826, -12, 165, 165.43578814754684
-84, -799, 803.4033856040189, -17, 165, 165.873445734994
-109, -796, 803.4282793130947, -22, 165, 166.4602054546371
-134, -794, 805.227918045568, -27, 165, 167.1944975171133
-158, -790, 805.64508314766, -32, 165, 168.07438829280326
-181, -788, 808.5202533022905, -37, 165, 169.09760495051373
-206, -786, 812.546614047465, -42, 165, 170.26156348395253
-231, -782, 815.4048074422913, -47, 165, 171.56339936011994
-253, -778, 818.1032942116784, -52, 165, 173.0
-274, -773, 820.1249904740131, -57, 165, 174.56803831171388
-298, -768, 823.78880788707, -62, 165, 176.26400653565094
-321, -763, 827.774123780153, -67, 165, 178.08424972467387
-343, -757, 831.082426718313, -72, 165, 180.02499826412998
-364, -752, 835.4639429682169, -77, 165, 182.08239892971534
-389, -743, 838.6715686131253, -82, 165, 184.25254408012933
-408, -737, 842.3971747341037, -87, 165, 186.53149868051776
-429, -730, 846.7236857440566, -92, 165, 188.91532494744834
-447, -724, 850.8730810173747, -97, 165, 191.4001044931794
-470, -714, 854.8075806870222, -102, 165, 193.98195792392653
-488, -707, 859.0651896101948, -107, 165, 196.65706191235543
-508, -698, 863.2890593538181, -112, 165, 199.42166381815193
-529, -689, 868.6552826063973, -117, 165, 202.27209397245088
-548, -681, 874.1081168825742, -122, 165, 205.20477577288497
-563, -674, 878.2055568031894, -127, 165, 208.21623375712088
-578, -667, 882.5944708641676, -132, 165, 211.303099835284
-593, -661, 888.0146395189665, -137, 165, 214.46211786700232
-609, -651, 891.4493816252273, -142, 165, 217.69014676829082
-624, -642, 895.2876632680694, -147, 165, 220.98416232843476
-639, -633, 899.4498318416653, -152, 165, 224.34125790857107
-655, -625, 905.3452380169678, -157, 165, 227.75864418282788
-666, -619, 909.2397923540302, -162, 165, 231.23364807051763
-678, -612, 913.3608268367984, -167, 165, 234.76371099469355
-689, -605, 916.9220250381163, -172, 165, 238.3463865889307
-700, -597, 920.0048912913453, -177, 165, 241.9793379609094
-711, -590, 923.9161217340024, -182, 165, 245.66033460858105
-718, -585, 926.1473964763924, -187, 165, 249.38724907260195
-726, -579, 928.6102519356547, -192, 165, 253.15805339747737
-734, -574, 931.7896758389202, -197, 165, 256.9708154635464
-741, -569, 934.2601350801606, -202, 165, 260.82369524259104
-747, -565, 936.6077087019944, -207, 165, 264.7149410214694
-753, -560, 938.407693915603, -212, 165, 268.6428856307198
-758, -558, 941.2374833165113, -217, 165, 272.6059427085184
3, -809, 809.0055624036215, 0, 170, 170.0
-10, -809, 809.0618023365088, -2, 170, 170.01176429882727
-34, -809, 809.7141470914288, -7, 170, 170.14405661086138
-59, -808, 810.1512204520833, -12, 170, 170.42300314218147
-82, -808, 812.1502324077732, -17, 170, 170.84788555905513
-107, -805, 812.0800453157311, -22, 170, 171.41761869772895
-132, -803, 813.7769964799938, -27, 170, 172.13076424625552
-156, -799, 814.0866047294968, -32, 170, 172.9855485293497
-178, -797, 816.635169460635, -37, 170, 173.9798838946618
-204, -796, 821.7250148316041, -42, 170, 175.11139311878026
-227, -792, 823.8889488274497, -47, 170, 176.3774361986249
-247, -788, 825.804456272791, -52, 170, 177.7751388693031
-270, -783, 828.2445291096102, -57, 170, 179.30142219179413
-293, -778, 831.3440924190176, -62, 170, 180.95303258028034
-318, -772, 834.9299371803601, -67, 170, 182.72657168567466
-338, -767, 838.1724166303733, -72, 170, 184.61852561430555
-359, -762, 842.3330695158537, -77, 170, 186.62529303392935
-385, -753, 845.7150820459572, -82, 170, 188.74321179846442
-404, -746, 848.3702022112752, -87, 170, 190.9685838037241
-425, -739, 852.4939882485976, -92, 170, 193.29769786523585
-443, -733, 856.4683298289552, -97, 170, 195.7268504830137
-465, -725, 861.307146144742, -102, 170, 198.25236442474022
-484, -716, 864.2407072106705, -107, 170, 200.8706051168264
-504, -708, 869.0684668079955, -112, 170, 203.57799488156869
-524, -699, 873.6000228937726, -117, 170, 206.37102509800158
-542, -692, 878.9926052021143, -122, 170, 209.24626639440905
-557, -684, 882.1026017419969, -127, 170, 212.20037700249262
-573, -677, 886.9374273306996, -132, 170, 215.23010941780427
-589, -668, 890.586885149338, -137, 170, 218.3323155192561
-605, -660, 895.3351327854839, -142, 170, 221.50395030337495
-619, -652, 899.0355944010225, -147, 170, 224.7420743875076
-635, -644, 904.4119636537323, -152, 170, 228.04385543136215
-649, -634, 907.2800008817565, -157, 170, 231.40656861895687
-663, -628, 913.2102715147262, -162, 170, 234.82759633399138
-673, -621, 915.7346777314923, -167, 170, 238.30442715149042
-685, -615, 920.570475303222, -172, 170, 241.83465425782137
-696, -606, 922.8499336295149, -177, 170, 245.41597340026587
-707, -600, 927.2804322318033, -182, 170, 249.0461804565571
-714, -594, 928.7798447425525, -187, 170, 252.7231687044146
-721, -589, 931.0005370567732, -192, 170, 256.44492586128507
-729, -584, 934.0754787489071, -197, 170, 260.2095309553438
-736, -579, 936.4491443746425, -202, 170, 264.0151510803878
-742, -574, 938.1044717940534, -207, 170, 267.8600380795911
-747, -570, 939.6323749211709, -212, 170, 271.7425251961864
-754, -565, 942.2000849076591, -217, 170, 275.6610237229776
2, -818, 818.0024449841211, 0, 175, 175.0
-9, -818, 818.049509504162, -2, 175, 175.0114281982751
-33, -818, 818.6653773062594, -7, 175, 175.13994404475525
-58, -816, 818.0586776020409, -12, 175, 175.410946066658
-81, -816, 820.0103657881405, -17, 175, 175.82377541163197
-106, -814, 820.8727063314993, -22, 175, 176.3774361986249
-129, -812, 822.1830696383865, -27, 175, 177.0706073858674
-154, -810, 824.5095511878561, -32, 175, 177.9016582272352
-175, -808, 826.7339354350951, -37, 175, 178.86866690396056
-200, -805, 829.4727240844029, -42, 175, 179.96944185055418
-223, -801, 831.4625668062273, -47, 175, 181.2015452472743
-245, -797, 833.8069320891977, -52, 175, 182.56231812726304
-267, -793, 836.7424932438893, -57, 175, 184.04890654388578
-289, -789, 840.2630540491472, -62, 175, 185.6582882609877
-313, -782, 842.3140744401699, -67, 175, 187.38729946290383
-335, -778, 847.0590298202363, -72, 175, 189.2326610286924
-355, -771, 848.8026861408957, -77, 175, 191.19100397246729
-378, -765, 853.2930329025311, -82, 175, 193.25889371514057
-399, -757, 855.716074407861, -87, 175, 195.4328529188478
-421, -748, 858.3385113112425, -92, 175, 197.70938268074178
-441, -742, 863.1598924880604, -97, 175, 200.08498194517247
-461, -736, 868.4566771002454, -102, 175, 202.5561650505854
-478, -727, 870.0649401050475, -107, 175, 205.11947737842937
-500, -718, 874.9422838107665, -112, 175, 207.77150911518163
-517, -710, 878.2875383381003, -117, 175, 210.50890717496966
-537, -703, 884.6343877557553, -122, 175, 213.32838535928593
-553, -694, 887.3809779345058, -127, 175, 216.22673285234646
-569, -687, 892.0369947485362, -132, 175, 219.2008211663451
-586, -678, 896.1473093191767, -137, 175, 222.24760966093652
-600, -670, 899.388681271896, -142, 175, 225.36414976655004
-617, -662, 904.949169843257, -147, 175, 228.5475880424031
-629, -654, 907.3902137448915, -152, 175, 231.79516819813134
-644, -646, 912.1688440195708, -157, 175, 235.10423220350586
-657, -639, 916.4987725032696, -162, 175, 238.47222060441337
